Captura,Web,Evento,Titulo,Categoria,Novedad,Ubicación,Localidad,Precio,Descuento,Fechas,Fecha_inicio,Fecha_fin,Duracion,Idioma,Publico,Puntuación,Valoración,Opiniones
07/04/2019 17:01,Atrapalo,musica,Tosca,Clásica,,Gran Teatre del Liceu,Barcelona,13,,09 jun al 28 jun,2019/06/09,2019/06/28,2 horas y 30 minutos,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,La Traviata,Clásica,,Palau de la Música Catalana,Barcelona,"30,40","7,60",15 may al 22 jun,2019/05/15,2019/06/22,120 minutos,,Adultos,8.1,Muy bueno,129 opiniones
07/04/2019 17:01,Atrapalo,musica,"Carmen, guitarra española, música & vino",Clásica,,Iglesia de Santa Anna ,Barcelona,12,11,11 abr al 29 jun,2019/04/11,2019/06/29,60 minutos,Castellano,Para todas las edades,9.1,Extraordinario,604 opiniones
07/04/2019 17:01,Atrapalo,musica,Fangoria - 20º Festival Mil·lenni,Conciertos,,Sant Jordi Club,Barcelona,40,,,2019/04/27,2019/04/27,NA,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,La fuerza del destino - Homenaje a Mecano,Tributos,,Gran Teatro Bankia Príncipe Pío,Madrid,"12,80","3,20",12 abr al 16 jun,2019/04/12,2019/06/16,90 minutos,Español,Para todas las edades,6.8,Correcto,68 opiniones
07/04/2019 17:01,Atrapalo,musica,"Paco Candela - Gira Mi mundo, en Barcelona",Conciertos,,L'Auditori Sala 1 Pau Casals,Barcelona,25,,,2019/05/19,2019/05/19,120 minutos,,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,Gospel for kids,Conciertos,,Jove Teatre Regina,Barcelona,10,2,07 abr al 19 abr,2019/04/07,2019/04/19,60 minutos,Catalán,Familiar,,,
07/04/2019 17:01,Atrapalo,musica,God Save the Queen,Conciertos,,Sant Jordi Club,Barcelona,"42,50",,,2019/10/26,2019/10/26,NA,,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,Una que sepamos - Luis Pescetti con la banda,Conciertos,,Nuevo Teatro Alcalá,Madrid,"10,20","1,80",13 abr al 14 abr,2019/04/13,2019/04/14,NA,,Familiar,,,
07/04/2019 17:01,Atrapalo,musica,Carmen de Bizet,Clásica,,Palau de la Música Catalana,Barcelona,"30,40","7,60",27 abr al 16 jul,2019/04/27,2019/07/16,2 horas y 30 minutos (con entreacto),,Para todas las edades,7.5,Bueno,103 opiniones
07/04/2019 17:01,Atrapalo,musica,"Mocedades Sinfónico 2019, en concierto",Conciertos,,Teatro Nuevo Apolo,Madrid,20,,,2019/05/20,2019/05/20,120 minutos,Español,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,Els músics de Bremen,Conciertos,,Gran Teatre del Liceu,Barcelona,10,,13 abr al 14 abr,2019/04/13,2019/04/14,55 minutos,,Familiar,,,
07/04/2019 17:01,Atrapalo,musica,Macaco - Strenes 2019,Conciertos,,Escaleras de la Catedral de Girona,Girona,25,,,2019/05/04,2019/05/04,NA,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,"Antonio Orozco - 2ª Temporada Único, en Olesa",Conciertos,,Teatre de la Passió d'Olesa,Olesa de Montserrat,35,,,2019/07/03,2019/07/03,120 minutos,Español,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,Éxitos de Cine y Pop Collection,Conciertos,,Palau de la Música Catalana,Barcelona,37,,,2019/04/08,2019/04/08,NA,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,La flauta màgica,Clásica,,Palau de la Música Catalana,Barcelona,"30,40","7,60",,2019/05/01,2019/05/01,NA,,Para todas las edades,8.4,Muy bueno,15 opiniones
07/04/2019 17:01,Atrapalo,musica,"Ecos del Rocio, en Barcelona",Conciertos,,Teatre Coliseum,Barcelona,25,,,2019/07/28,2019/07/28,NA,,Para todas las edades,8.5,Excelente,3 opiniones
07/04/2019 17:01,Atrapalo,musica,"Tributo a Queen - Momo, en Madrid",Tributos,,Sala Mon Live (Antigua Penélope),Madrid,18,,24 may al 07 jun,2019/05/24,2019/06/07,NA,,Adultos,6.8,Correcto,9 opiniones
07/04/2019 17:01,Atrapalo,musica,"Love of Lesbian - Miralls i miratges, en Barcelona",Conciertos,,Teatre Condal,Barcelona,38,,28 may al 09 jun,2019/05/28,2019/06/09,120 minutos,Castellano,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,Juan Luis Guerra en Barcelona,Conciertos,,Palau Sant Jordi,Barcelona,32,,,2019/06/24,2019/06/24,2 horas 30 minutos,Español,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,Diana Krall,Conciertos,,Teatre-Auditori de Sant Cugat,Sant Cugat del Vallès,86,,,2019/07/21,2019/07/21,NA,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,Flamenco en el Palau Dalmases,Conciertos,,Espai Barroc - Palau Dalmases,Barcelona,20,5,07 abr al 31 oct,2019/04/07,2019/10/31,NA,,Adultos,7.9,Bueno,209 opiniones
07/04/2019 17:01,Atrapalo,musica,Classic Rock Night Creedence Clearwater Revival,Tributos,,Luz de Gas,Barcelona,13,,,2019/06/07,2019/06/07,150 minutos,,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,Santo Perreo,Fiestas,,La Daurada Beach Club,Vilanova i la Geltrú,10,,,2019/04/20,2019/04/20,6 horas,,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,"B vocal - Al Natural, sin instrumentos añadidos",Conciertos,,Gran Teatro Bankia Príncipe Pío,Madrid,"13,50","1,50",14 abr al 23 jun,2019/04/14,2019/06/23,90 minutos,Español,Para todas las edades,10,Extraordinario,4 opiniones
07/04/2019 17:01,Atrapalo,musica,Pedro Giménez - Personas: presentación de su nuevo disco,Conciertos,,Sala SLOW,Barcelona,10,,,2019/04/26,2019/04/26,NA,,Adultos,9.8,Extraordinario,5 opiniones
07/04/2019 17:01,Atrapalo,musica,Acqustic - Concierto Secreto en Barcelona,Conciertos,,Secreto Barcelona,Barcelona,21,,10 may al 29 jun,2019/05/10,2019/06/29,120 minutos,"Español, Catalán, Inglés",Adultos,8.6,Excelente,28 opiniones
07/04/2019 17:01,Atrapalo,musica,Barcelona Guitar Trio - Santa Maria del Pi,Clásica,,Basílica de Santa Maria del Pi,Barcelona,15,8,07 abr al 25 may,2019/04/07,2019/05/25,NA,,Para todas las edades,9.0,Extraordinario,44 opiniones
07/04/2019 17:01,Atrapalo,musica,Manuel Carrasco en Barcelona,Conciertos,,Palau Sant Jordi,Barcelona,28,,,2019/05/24,2019/05/24,NA,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,Diego El Cigala - 7è Festival Jardins Pedralbes,Conciertos,,Festival de Pedralbes,Barcelona,32,,,2019/06/12,2019/06/12,NA,,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,Punto de partida - 10 años sin Rocío,Tributos,,Gran Teatro Bankia Príncipe Pío,Madrid,16,4,21 abr al 02 jun,2019/04/21,2019/06/02,90 minutos aprox. sin descanso,Español,Adultos,8.7,Excelente,145 opiniones
07/04/2019 17:01,Atrapalo,musica,Spirit 90's en la Daurada Beach Club,Fiestas,,La Daurada Beach Club,Vilanova i la Geltrú,14,,,2019/04/19,2019/04/19,120,Castellano,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,"Mind2Mode - Tributo a Simple Minds, U2 y Depeche Mode",Tributos,,BARTS,Barcelona,15,5,,2019/04/27,2019/04/27,150 minutos,Español,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,"Antonio Orozco - Único 2019, en Figueres 25/05",Conciertos,,Teatre El Jardí Figueres,Figueres,45,,,2019/05/25,2019/05/25,120 minutos,Español,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,Rhapsody of Queen en Madrid,Tributos,,Teatro Rialto Madrid,Madrid,"18,43",,11 jul al 28 jul,2019/07/11,2019/07/28,2 horas,Castellano,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,"Antonio Orozco - Único 2019, en Figueres 26/05",Conciertos,,Teatre El Jardí Figueres,Figueres,28,,,2019/05/26,2019/05/26,120 minutos,Español,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,One Heart Barcelona 2019 ,Conciertos,,Fabra i Coats,Barcelona,15,3,13 abr al 14 abr,2019/04/13,2019/04/14,NA,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,Queenmanía,Tributos,,Teatre Tívoli,Barcelona,15,,,2019/05/12,2019/05/12,75 minutos,Español,Para todas las edades,8.7,Excelente,7 opiniones
07/04/2019 17:01,Atrapalo,musica,Rosana - Strenes 2019,Conciertos,,Auditori de Girona - Sala Montsalvatge,Girona,25,,,2019/04/13,2019/04/13,NA,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,Festival Diverland,Festivales,,Càmping Internacional de Calonge,Calonge,28,,,,,NA,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,Devotional Mode - Tributo Depeche Mode,Tributos,,Sarau 08911,Badalona,12,3,,2019/04/12,2019/04/12,NA,,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,Leiva - Guitar BCN Festival 2019,Conciertos,,Sant Jordi Club,Barcelona,32,,,2019/05/26,2019/05/26,NA,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,Carnaval de Cádiz en Madrid,Conciertos,,Teatro Nuevo Apolo,Madrid,25,,,2019/10/06,2019/10/06,2 horas,Español,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,LP - 7è Festival Jardins Pedralbes,Conciertos,,Festival de Pedralbes,Barcelona,28,,,2019/07/15,2019/07/15,NA,,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,"Yann Tiersen, en concierto",Conciertos,,Teatro Nuevo Apolo,Madrid,48,,,2019/10/01,2019/10/01,NA,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,Il Divo - 7è Festival Jardins Pedralbes,Clásica,,Festival de Pedralbes,Barcelona,48,,,2019/07/07,2019/07/07,NA,,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,"Dúo Dinámico, 60 Aniversario en Barcelona",Conciertos,,Gran Teatre del Liceu,Barcelona,24,,,2019/10/09,2019/10/09,NA,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,"Tus muertos, que son los míos",Conciertos,,Teatro Tribueñe,Madrid,18,2,13 abr al 25 may,2019/04/13,2019/05/25,NA,,Adultos,10,Extraordinario,1 opinión
07/04/2019 17:01,Atrapalo,musica,Rosario - Guitar BCN Festival 2019,Conciertos,,Palau de la Música Catalana,Barcelona,18,,,2019/06/11,2019/06/11,NA,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,Discoteca Uñas Chung Lee,Discotecas,,Discoteca Uñas Chung Lee,Madrid,14,,12 abr al 01 may,2019/04/12,2019/05/01,NA,,Adultos,6.7,Correcto,10 opiniones
07/04/2019 17:01,Atrapalo,musica,Juan Luis Guerra en Valencia,Conciertos,,Auditorio Marina Sur,Valencia,47,,,2019/06/21,2019/06/21,2h 30min.,Español,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,Ana Belén - 7è Festival Jardins Pedralbes,Conciertos,,Festival de Pedralbes,Barcelona,36,,,2019/06/26,2019/06/26,NA,,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,TEXAS - Sons del Món 2019,Conciertos,,Ciutadella de Roses,Roses,35,,,2019/07/20,2019/07/20,NA,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,Tributo a Radio Futura con Radio Tributo,Tributos,,Sala Vivaldi,Barcelona,10,3,,2019/05/23,2019/05/23,90 minutos,,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,Manolo García - 57º Festival Porta Ferrada,Conciertos,,Espai Port,Sant Feliu de Guixols,38,,,2019/07/13,2019/07/13,NA,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,"Antonio Orozco - Único 2019, en Alcalá Guadaíra",Conciertos,,Teatro Auditorio Riberas del Guadaira,Alcalá de Guadaíra,35,,,2019/07/09,2019/07/09,120 minutos,Español,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,"Cristo, Pasión y Esperanza - Cantores de Híspalis, en concierto",Conciertos,,Teatro Nuevo Apolo,Madrid,20,,,2019/04/09,2019/04/09,2 horas y 15 minutos,Español,Para todas las edades,9.1,Extraordinario,2 opiniones
07/04/2019 17:01,Atrapalo,musica,Réquiem de Mozart,Clásica,,Palau de la Música Catalana,Barcelona,20,5,,2019/04/17,2019/04/17,NA,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,"Nek, en concierto",Conciertos,,Teatro Nuevo Apolo,Madrid,27,,,2019/12/02,2019/12/02,NA,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,Alarde de Tonadilla,Conciertos,,Teatro Tribueñe,Madrid,18,2,07 abr al 26 may,2019/04/07,2019/05/26,2 horas aprox.,Español,Adultos,8.9,Excelente,106 opiniones
07/04/2019 17:01,Atrapalo,musica,"Antonio Orozco - Único 2019, en León 20/06",Conciertos,,Auditorio Ciudad de León,León,40,,,2019/06/20,2019/06/20,120 minutos,,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,Clarence Bekker on Jamboree,Conciertos,,Jamboree,Barcelona,6,6,11 abr al 25 abr,2019/04/11,2019/04/25,1h,Español,Adultos,9.6,Extraordinario,107 opiniones
07/04/2019 17:01,Atrapalo,musica,Lax'n Busto - Guitar Festival BCN 2019,Conciertos,,BARTS,Barcelona,25,,,2019/05/10,2019/05/10,NA,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,Sábados de música clásica,Clásica,,Museu Europeu de Art Modern (MEAM),Barcelona,15,4,13 abr al 22 jun,2019/04/13,2019/06/22,NA,,Para todas las edades,8.8,Excelente,88 opiniones
07/04/2019 17:01,Atrapalo,musica,"Álvaro Soler - Mar de Colores European Tour 2019, en Barcelona",Conciertos,,Sant Jordi Club,Barcelona,28,,,2019/05/24,2019/05/24,NA,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,Elèctrica Dharma - Strenes 2019,Conciertos,,Teatre Municipal de Girona,Girona,15,,,2019/04/12,2019/04/12,NA,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,"Paco Candela - Gira Mi Mundo, en Manresa",Conciertos,,Teatre Kursaal,Manresa,35,,,2019/07/07,2019/07/07,120 minutos,,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,Paco Montalvo en el Auditori de Cornellà,Conciertos,,Auditori de Cornellà,Cornellà de Llobregat,20,,,2019/05/11,2019/05/11,NA,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,Tributos a U2 con Please y a The Police con Synchronicity,Tributos,,Sala Apolo,Barcelona,14,3,,2019/05/31,2019/05/31,150 minutos,,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,Tribut Extremoduro amb Bri bri bli bli,Tributos,,Sarau 08911,Badalona,12,3,,2019/05/10,2019/05/10,NA,,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,"Los Secretos, en Tarragona",Conciertos,,Auditori August - Palau Firal i de Congressos de Tarragona			,Tarragona,23,7,,2019/04/13,2019/04/13,90 minutos,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,"Antonio Orozco - Único 2019, en Ciudad Real 19/05",Conciertos,,Teatro Municipal Quijano,Ciudad Real,35,,,2019/05/19,2019/05/19,120 minutos,Español,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,El Niño de la hipoteca - Guitar BCN Festival 2019,Conciertos,,Sala Apolo,Barcelona,15,,,2019/04/11,2019/04/11,NA,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,Gala de Zarzuela,Clásica,,Auditorio Nacional de Música - Sala de Cámara,Madrid,42,,,2019/05/11,2019/05/11,NA,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,Smooth Hot Jazz Festival,Conciertos,,Teatro María Guerrero ,Madrid,39,,,,,NA,,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,Gipsy Kings - 7è Festival Jardins Pedralbes,Conciertos,,Festival de Pedralbes,Barcelona,36,,,2019/06/21,2019/06/21,NA,,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,"Antonio Orozco - 2ª Temporada Único, en Cervera",Conciertos,,Gran Teatre de La Passió de Cervera,Cervera,35,,,2019/07/02,2019/07/02,120 minutos,Español,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,"Antonio Orozco - Único 2019, en Valladolid 31/05",Conciertos,,Teatro Calderón Valladolid,Valladolid,30,,,2019/05/31,2019/05/31,120 minutos,Español,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,Joan Baez - 57º Festival Porta Ferrada,Conciertos,,Espai Port,Sant Feliu de Guixols,42,,,2019/07/27,2019/07/27,NA,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,Noa - Strenes 2019,Conciertos,,Auditori de Girona - Sala Montsalvatge,Girona,25,,,2019/04/27,2019/04/27,NA,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,Izal - 7è Festival Jardins Pedralbes,Conciertos,,Festival de Pedralbes,Barcelona,18,,,2019/06/20,2019/06/20,NA,,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,Vuelve a los 90,Conciertos,,Cine Callao - Sala 1,Madrid,18,,,2019/05/25,2019/05/25,100 minutos,Español,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,Premiere - De Broadway a Hollywood - 7è Festival Jardins Pedralbes,Conciertos,,Festival de Pedralbes,Barcelona,36,,,2019/06/30,2019/06/30,NA,,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,"Ana Guerra, en Girona",Conciertos,,Auditori de Girona - Sala Montsalvatge,Girona,25,,,2019/04/25,2019/04/25,NA,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,"Antonio Orozco - Único 2019, en Ciudad Real 18/05",Conciertos,,Teatro Municipal Quijano,Ciudad Real,35,,,2019/05/18,2019/05/18,120 minutos,Español,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,Aray - 1000 Razones,Conciertos,,Sala La Mirona,Salt,15,3,,2019/04/27,2019/04/27,NA,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,Barcelona 4 Guitars en Basílica Santa Maria del Pi,Clásica,,Basílica de Santa Maria del Pi,Barcelona,15,8,27 abr al 26 may,2019/04/27,2019/05/26,80 minutos,,Para todas las edades,9.0,Extraordinario,136 opiniones
07/04/2019 17:01,Atrapalo,musica,Benjamine Clementine - Guitar BCN Festival 2019,Conciertos,,Teatre Tívoli,Barcelona,28,,,2019/05/28,2019/05/28,NA,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,Los 80 Principales,Tributos,,Sarau 08911,Badalona,12,3,,2019/04/13,2019/04/13,NA,,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,Luísa Sobral - Guitar BCN Festival 2019,Conciertos,,Luz de Gas,Barcelona,22,,,2019/04/11,2019/04/11,NA,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,"Raphael - ReSinfónico, en Barcelona",Conciertos,,Palau Sant Jordi,Barcelona,40,,,2019/11/09,2019/11/09,NA,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,Toto - Guitar BCN Festival 2019,Conciertos,,Auditori Fórum - CCIB,Barcelona,55,,,2019/07/10,2019/07/10,NA,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,Ainhoa Arteta & OCM: Los últimos lieder de Strauss,Clásica,,Palau de la Música Catalana,Barcelona,"12,60","5,40",,2019/04/28,2019/04/28,2 horas aprox.,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,Solo piano,Clásica,,El Teatre més Petit del Món,Barcelona,22,3,13 abr al 27 abr,2019/04/13,2019/04/27,2 horas,Castellano / Catalán,Para todas las edades,9.2,Extraordinario,567 opiniones
07/04/2019 17:01,Atrapalo,musica,Salvador Sobral - 20º Festival Mil·lenni,Conciertos,,Palau de la Música Catalana,Barcelona,18,,,2019/05/17,2019/05/17,NA,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,La Quinta de Beethoven + Chopin 2,Clásica,,Palau de la Música Catalana,Barcelona,"12,60","5,40",,2019/06/09,2019/06/09,2 horas aprox.,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,"Queen Forever - Bohemian Rhapsody Tour, en Zaragoza",Tributos,,Teatro de las Esquinas,Zaragoza,24,,,2019/11/16,2019/11/16,90 minutos,,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,Jordi Savall & Carlos Nuñez - 57º Festival Porta Ferrada,Conciertos,,Espai Port,Sant Feliu de Guixols,28,,,2019/08/05,2019/08/05,NA,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,Tomatito & José Mercé - 57º Festival Porta Ferrada,Conciertos,,Espai Port,Sant Feliu de Guixols,38,,,2019/08/08,2019/08/08,NA,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,"Jonathan Santiago - De tu mano, en Badalona",Conciertos,,Teatre Zorrilla Badalona,Badalona,30,,,2019/07/07,2019/07/07,NA,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,"Paco Candela - Gira Mi Mundo, en Viladecans",Conciertos,,Auditori Atrium Viladecans,Viladecans,35,,,2019/07/20,2019/07/20,120 minutos,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,"Concierto de Talco, Non Servium, Gatillazo y The Guilty Brigade",Conciertos,,Sala La Mirona,Salt,28,,,2019/05/04,2019/05/04,450 minutos,,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,Sunday Cover S2nday - Tributo a U2,Tributos,,Sala Copérnico,Madrid,12,,,2019/05/18,2019/05/18,NA,,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,Tributo Joaquín Sabina con El Bulevar del Pirata Cojo,Tributos,,Sarau 08911,Badalona,12,3,,2019/05/24,2019/05/24,NA,,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,Supertramp's Roger Hodgson - 7è Festival Jardins Pedralbes,Conciertos,,Festival de Pedralbes,Barcelona,28,,,2019/07/09,2019/07/09,NA,,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,Ilegales + artista invitado - Festival In-Somni,Conciertos,,Sala La Mirona,Salt,23,4,,2019/06/08,2019/06/08,3 horas,,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,"Antonio Orozco - Único 2019, en Valladolid 01/06",Conciertos,,Teatro Calderón Valladolid,Valladolid,30,,,2019/06/01,2019/06/01,120 minutos,Español,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,Oques Grasses - Sons del Món 2019,Conciertos,,Ciutadella de Roses,Roses,12,,,2019/07/26,2019/07/26,NA,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,AranJazz V: Festival de Jazz de Aranjuez,Festivales,,Teatro Real Carlos III de Aranjuez,Aranjuez,"11,50","2,50",26 abr al 28 abr,2019/04/26,2019/04/28,80 minutos sin descanso,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,"Rigoletto, en Catarroja",Clásica,,TAC Francisco Chirivella - Catarroja,Catarroja,5,,,2019/04/13,2019/04/13,90 minutos,Castellano,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,Kraftwerk 3D - 7è Festival Jardins Pedralbes,Conciertos,,Festival de Pedralbes,Barcelona,50,,,2019/07/06,2019/07/06,NA,,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,Carla Bruni - 7è Festival Jardins Pedralbes,Conciertos,,Festival de Pedralbes,Barcelona,48,,,2019/06/05,2019/06/05,NA,,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,Manel Fuentes & The Spring´s Team Band,Tributos,,Sala COOL Stage,Madrid,23,,,2019/04/12,2019/04/12,2 horas aproximadamente.,,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,"Michael's Legacy, en Girona",Tributos,,Cúpula de les Arts,Girona,20,,,2019/04/07,2019/04/07,2 horas,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,Ópera en Palacio,Clásica,,Espai Barroc - Palau Dalmases,Barcelona,20,,11 abr al 31 oct,2019/04/11,2019/10/31,NA,,Para todas las edades,8.7,Excelente,216 opiniones
07/04/2019 17:01,Atrapalo,musica,Jazz sessions Hotel Casa Fuster - Copa,Conciertos,,Salones Hotel Casa Fuster,Barcelona,19,1,27 jun al 19 dic,2019/06/27,2019/12/19,120 minutos,,Para todas las edades,8.2,Muy bueno,148 opiniones
07/04/2019 17:01,Atrapalo,musica,Lax´N´Busto - Strenes 2019,Conciertos,,Auditori de Girona - Sala Montsalvatge,Girona,25,,,2019/05/01,2019/05/01,NA,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,"Dorian - Gira Justicia Universal, en Málaga",Conciertos,,Sala París 15,Málaga,18,4,,2019/05/18,2019/05/18,90 minutos,,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,"Queen Forever - Bohemian Rhapsody Tour, en Barcelona",Tributos,,Razzmatazz - Sala 2,Barcelona,24,,,2019/11/23,2019/11/23,90 minutos,,Adultos,,,
07/04/2019 17:01,Atrapalo,musica,Patti Smith & Band - 57º Festival Porta Ferrada,Conciertos,,Espai Port,Sant Feliu de Guixols,38,,,2019/08/07,2019/08/07,NA,,Para todas las edades,,,
07/04/2019 17:01,Atrapalo,musica,"Demarco Flamenco, en Vilanova i la Geltrú",Conciertos,,La Daurada Beach Club,Vilanova i la Geltrú,20,,,2019/09/27,2019/09/27,NA,,Para todas las edades,,,
